Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-brooklyn-7,40.6892253309826,-73.9928246472388,New York,Chipotle Mexican Grill,3,Just your typical Chipotle. The staff are friendly and the food is decent. My only complaint is that I wish they would cook the rice longer. Idk about...,0.5106,positive,0.19205719,0.44353253,0.36441025,disapproval,positive
chipotle-mexican-grill-brooklyn-7,40.6892253309826,-73.9928246472388,New York,Chipotle Mexican Grill,1,"I always come to this chipotle because it's so close to where I live. I always try to give it the benefit of the doubt bc it's so convenient, but there's...",0.0644,positive,0.015142739,0.15023583,0.8346214,approval,positive
chipotle-mexican-grill-brooklyn-7,40.6892253309826,-73.9928246472388,New York,Chipotle Mexican Grill,4,This location has some of the most patient employees I have ever witnessed NA Chipotle. The lady in front of me pretty much was ordering the entire store...,0.4939,positive,0.003659682,0.049636792,0.9467035,admiration,positive
chipotle-mexican-grill-jersey-city-3,40.72682,-74.0352673373948,New York,Chipotle Mexican Grill,4,"So while I vowed never to go back to this chipotle location I did try a different one at Journal Square in Jersey City, much better.  Now if they could only...",-0.5994,negative,0.97525984,0.021465203,0.0032749306,approval,negative
chipotle-mexican-grill-jersey-city-3,40.72682,-74.0352673373948,New York,Chipotle Mexican Grill,4,I've ordered from this chipotle and have been severely disappointed before (last time was before the pandemic -- can you tell I really tried to avoid this...,0.4404,positive,0.083412625,0.29989934,0.6166881,disappointment,positive
chipotle-mexican-grill-jersey-city-3,40.72682,-74.0352673373948,New York,Chipotle Mexican Grill,1,"This place is just horrible. Every time I think they would get my mobile order right, they always seem to screw it up. I have not had one order that was...",-0.8207,negative,0.93817216,0.056070995,0.005756894,fear,negative
chipotle-mexican-grill-new-york-11,40.70975353435097,-74.006442636788,New York,Chipotle Mexican Grill,4,"Lightning fast service, great portion size, clean restaurant, will return. 

Of all the chipotle's I've been too I would say this make it into the top 3",0.8225,positive,0.0015041842,0.037323155,0.9611726,admiration,positive
chipotle-mexican-grill-new-york-11,40.70975353435097,-74.006442636788,New York,Chipotle Mexican Grill,3,The Chipotle at the corner of Fulton St & William St is a good place to grab a quick lunch on your work break. This establishment provides a fair amount of...,0.6369,positive,0.0011698726,0.04566685,0.95316327,approval,positive
chipotle-mexican-grill-new-york-11,40.70975353435097,-74.006442636788,New York,Chipotle Mexican Grill,1,I live near this Chipotle on the corner of Fulton and William and this Chipotle location is consistently bad. The workers always have terrible attitudes and...,-0.765,negative,0.97929925,0.018426424,0.002274379,disapproval,negative
chipotle-mexican-grill-new-york-13,40.7373410485017,-73.9900453717756,New York,Chipotle Mexican Grill,3,"They need more seating here! Only 4 tables and 4 bar stools so not a good place to sit and eat, better for takeaway. Also no free wifi!

So service was good...",0.4404,positive,0.25824907,0.36106363,0.38068724,disapproval,positive
chipotle-mexican-grill-new-york-13,40.7373410485017,-73.9900453717756,New York,Chipotle Mexican Grill,1,"This is the worst Chipotle in the City but looking at the rest of these reviews, I really don't have to type anything else.",-0.3716,negative,0.9630858,0.033198316,0.003715949,disgust,negative
chipotle-mexican-grill-new-york-17,40.7226695409783,-73.997526,New York,Chipotle Mexican Grill,5,"Came in here twice and was disappointed both times. Customer service was subpar and they didn't have plain rice available, which has never been a problem at...",-0.3031,negative,0.5192268,0.41977337,0.0609999,disappointment,negative
chipotle-mexican-grill-new-york-18,40.73357,-73.99983,New York,Chipotle Mexican Grill,4,I came here for lunch today (Friday) and it was packed. I was a bit hesitant because of the bad reviews. It is pretty close to the Subway station and really...,-0.3182,negative,0.43431884,0.42871377,0.13696745,nervousness,negative
chipotle-mexican-grill-new-york-18,40.73357,-73.99983,New York,Chipotle Mexican Grill,1,"I'm truly disgusted. I ordered a burrito bowl from this location today and halfway through eating my bowl, I noticed a bug in it. I couldn't finish eating...",-0.128,negative,0.9781778,0.019493612,0.0023286364,disgust,negative
chipotle-mexican-grill-new-york-23,40.73646516026128,-73.99717597362803,New York,Chipotle Mexican Grill,4,I have no complaints with this location. The staff is consistently friendly and the food is consistently good. One of my favorite things about this chipotle...,0.6369,positive,0.001469283,0.008311991,0.9902187,admiration,positive
chipotle-mexican-grill-new-york-23,40.73646516026128,-73.99717597362803,New York,Chipotle Mexican Grill,2,"I love the food but service from this girl who served me sucked. I greeted her with a smile on my face, all I got was a bad look. Poker faced that was...",-0.3071,negative,0.5243273,0.29597116,0.17970161,disgust,negative
chipotle-mexican-grill-new-york-23,40.73646516026128,-73.99717597362803,New York,Chipotle Mexican Grill,4,"My experience at this Chipotle was ok. I was able to use my free entree reward. I ordered my usual burrito bowl without the guacamole or queso, but it was...",0.6249,positive,0.007122599,0.09217911,0.90069824,approval,positive
chipotle-mexican-grill-new-york-26,40.7311619343981,-73.9934292,New York,Chipotle Mexican Grill,1,FOUND A NASTY FLY IN MY BOWL!! Stay away from this location. Do y'all not wash or clean anything??,0.927,positive,0.016992332,0.047861673,0.935146,fear,positive
chipotle-mexican-grill-new-york-26,40.7311619343981,-73.9934292,New York,Chipotle Mexican Grill,1,"I love fresh made chipotle, and deeply appreciate great customer service as well. Unfortunately, you will not find that in this location. The employees (and...",0.8873,positive,0.033667672,0.16915321,0.7971791,admiration,positive
chipotle-mexican-grill-new-york-26,40.7311619343981,-73.9934292,New York,Chipotle Mexican Grill,5,"Ya a lil weird writing a Yelp review about chipotle, but they were generous with the portion sizes. Look at my beautiful baby. That is all.9",-0.8193,negative,0.96429306,0.032142837,0.0035641568,admiration,negative
chipotle-mexican-grill-new-york-30,40.70457,-74.01313,New York,Chipotle Mexican Grill,1,Not to be that customer... but this was a disgrace. I doordashed my order- finally out of the office. Working all day and I wanted to buy Chipotle for me...,0.7569,positive,0.76530796,0.16379258,0.07089943,disapproval,negative
chipotle-mexican-grill-new-york-30,40.70457,-74.01313,New York,Chipotle Mexican Grill,1,I usually love Chipotle but this location does not have its shit together. I go at lunchtime bc they're close to my office and the line is always hella long...,0.3612,positive,0.812096,0.1702327,0.017671283,love,negative
chipotle-mexican-grill-new-york-32,40.7067300775159,-74.0069423717269,New York,Chipotle Mexican Grill,5,"had the Best experience yest at this Chipotle location.
workers were sweet, efficient, & didn't over complicate my order..
Food was fresh & although they...",0.9062,positive,0.0021348554,0.017234478,0.9806307,admiration,positive
chipotle-mexican-grill-new-york-32,40.7067300775159,-74.0069423717269,New York,Chipotle Mexican Grill,1,I stood in line and the young lady that helped me seemed frustrated. I ordered chicken tacos. I was telling her how I liked the items on my taco and she was...,-0.1531,negative,0.40737844,0.5246784,0.06794316,annoyance,negative
chipotle-mexican-grill-new-york-36,40.7442733806164,-73.987870919479,New York,Chipotle Mexican Grill,5,"If you want to order in person, avoid going there between 12-1pm because the line gets very long. I highly recommend downloading the chipotle app and...",0.2862,positive,0.16632415,0.47923994,0.3544359,approval,positive
chipotle-mexican-grill-new-york-36,40.7442733806164,-73.987870919479,New York,Chipotle Mexican Grill,1,"Approx. 6:15-625, Friday July 7 in the pm a male employee was outside on the 27th street side smoking a joint. No wonder this place always gets my orders...",-0.296,negative,0.26114526,0.586891,0.15196374,realization,negative
chipotle-mexican-grill-new-york-36,40.7442733806164,-73.987870919479,New York,Chipotle Mexican Grill,4,"I love their food, though the chicken isn't the best. I recommend their burritos, and tacos. In some places you can watch them cook it. The chips and guac...",-0.0716,negative,0.0058197216,0.029700655,0.9644796,love,positive
chipotle-mexican-grill-new-york-40,40.7144878059626,-74.0061217546463,New York,Chipotle Mexican Grill,3,"I truly appreciate the fresh ingredients and made-to-order which define Chipotle, but let's talk about customer service and portion size. 

Although I have...",0.5346,positive,0.009399478,0.12148282,0.86911774,admiration,positive
chipotle-mexican-grill-new-york-40,40.7144878059626,-74.0061217546463,New York,Chipotle Mexican Grill,1,"My husband and I stopped by this Chipotle for lunch last week. The lunch line was long. When we finally made it to the front, one of the staff members took...",-0.2263,negative,0.34028122,0.53660303,0.12311573,approval,negative
chipotle-mexican-grill-new-york-49,40.7417580635002,-73.9933703380461,New York,Chipotle Mexican Grill,4,"Who doesnt love an oversized burrito wrap or extra guacamole on their tacos? Chipotle has an amazing menu selection. And this chipotle is extra special. 

I...",-0.296,negative,0.160041,0.691468,0.14849098,admiration,negative
chipotle-mexican-grill-new-york-50,40.74606,-73.994,New York,Chipotle Mexican Grill,5,"Not all Chipotle locations are created equal. 

I was fortunate enough to live on the same block as this Chipotle. I rarely go out of my way to write a...",0.25,positive,0.12536643,0.51534927,0.3592843,realization,positive
chipotle-mexican-grill-new-york-50,40.74606,-73.994,New York,Chipotle Mexican Grill,1,This location incorrectly charged me for the person behind me's steak bowl with chips and a drink. They then recharged me for my veggie bowl and assured me...,0.1779,positive,0.59338325,0.37053597,0.036080796,disapproval,negative
chipotle-mexican-grill-new-york-50,40.74606,-73.994,New York,Chipotle Mexican Grill,1,Worst chipotle I've ever been to. Terrible. They should just close it. Not sure what was going on with the rice and they were out of some drinks. No flavor....,-0.885,negative,0.97982097,0.017721007,0.0024580024,disgust,negative
chipotle-mexican-grill-new-york-57,40.73984,-73.98513,New York,Chipotle Mexican Grill,1,So rude and to not even get the order right. Rushing even though there was NO LINE. I wasn't done ordering and the girl closed my bowl and left the counter....,-0.7372,negative,0.9431275,0.051574495,0.005298011,embarrassment,negative
chipotle-mexican-grill-new-york-57,40.73984,-73.98513,New York,Chipotle Mexican Grill,3,"With 2.8 stars on Yelp, this is NOT Mexican haute cuisine. It's only a fast fast food joint, yet I paid almost $16 for a Garlic Guajillo burrito bowl. It...",0.0,neutral,0.69736195,0.24970347,0.052934602,disapproval,negative
chipotle-mexican-grill-new-york-59,40.7282126439376,-74.005033,New York,Chipotle Mexican Grill,4,"Haven't actually been to the store physically but I've had the food here for lunch multiple times. Whenever my team craves Chipotle for lunch, we would...",0.0,neutral,0.017070087,0.4677605,0.51516944,curiosity,positive
chipotle-mexican-grill-new-york-59,40.7282126439376,-74.005033,New York,Chipotle Mexican Grill,1,They play loud dance music at lunchtime and I hate it. It's 1:56 on a Thursday afternoon and no one here is dancing. Why so loud?!,-0.5848,negative,0.9725691,0.024045387,0.003385558,anger,negative
chipotle-mexican-grill-new-york-60,40.7420588369682,-74.0012180944948,New York,Chipotle Mexican Grill,1,"Shut this location down already! it's absolute garbage on every level. From the poor food quality, pathetic ""cleanliness"" to the sad team that pretends to...",-0.8591,negative,0.95127106,0.04379272,0.004936191,disgust,negative
chipotle-mexican-grill-new-york-60,40.7420588369682,-74.0012180944948,New York,Chipotle Mexican Grill,4,The food was good. Better than other Chipotle's that are always running out of chips or sour cream etc.  This location was fully stocked. A bit slow in...,-0.8908,negative,0.9815368,0.01604346,0.0024197241,admiration,negative
chipotle-mexican-grill-new-york-60,40.7420588369682,-74.0012180944948,New York,Chipotle Mexican Grill,1,"Don't order delivery from
Here.  Just don't do it.  It will end with the wrong food, cold food, or no food.  Every time it's a problem.  Ignore this...",0.7003,positive,0.011349961,0.067434065,0.92121595,caring,positive
